"rgi_id","rgi_g_id","segment_id","is_main","outflow_id","strahler_n","length_m"
"RGI2000-v7.0-L-01-28137","RGI2000-v7.0-G-01-18615",0,1,-1,1,502
"RGI2000-v7.0-L-01-28138","RGI2000-v7.0-G-01-18616",0,1,-1,1,740
"RGI2000-v7.0-L-01-28139","RGI2000-v7.0-G-01-18617",0,1,-1,1,412
"RGI2000-v7.0-L-01-28140","RGI2000-v7.0-G-01-18618",0,1,-1,1,998
"RGI2000-v7.0-L-01-28141","RGI2000-v7.0-G-01-18619",0,1,-1,1,389
"RGI2000-v7.0-L-01-28142","RGI2000-v7.0-G-01-18620",0,1,-1,1,799
"RGI2000-v7.0-L-01-28143","RGI2000-v7.0-G-01-18621",0,1,-1,1,254
"RGI2000-v7.0-L-01-28144","RGI2000-v7.0-G-01-18622",0,0,1,1,1200
"RGI2000-v7.0-L-01-28145","RGI2000-v7.0-G-01-18622",1,1,-1,2,2686
"RGI2000-v7.0-L-01-28146","RGI2000-v7.0-G-01-18623",0,0,1,1,503
"RGI2000-v7.0-L-01-28147","RGI2000-v7.0-G-01-18623",1,1,-1,2,1181
"RGI2000-v7.0-L-01-28148","RGI2000-v7.0-G-01-18624",0,1,-1,1,1233
"RGI2000-v7.0-L-01-28149","RGI2000-v7.0-G-01-18625",0,1,-1,1,1303
"RGI2000-v7.0-L-01-28150","RGI2000-v7.0-G-01-18626",0,0,1,1,558
"RGI2000-v7.0-L-01-28151","RGI2000-v7.0-G-01-18626",1,1,-1,2,902
"RGI2000-v7.0-L-01-28152","RGI2000-v7.0-G-01-18627",0,0,1,1,585
"RGI2000-v7.0-L-01-28153","RGI2000-v7.0-G-01-18627",1,1,-1,2,2406
"RGI2000-v7.0-L-01-28154","RGI2000-v7.0-G-01-18628",0,1,-1,1,731
"RGI2000-v7.0-L-01-28155","RGI2000-v7.0-G-01-18629",0,1,-1,1,645
"RGI2000-v7.0-L-01-28156","RGI2000-v7.0-G-01-18630",0,0,1,1,511
"RGI2000-v7.0-L-01-28157","RGI2000-v7.0-G-01-18630",1,1,-1,2,853
"RGI2000-v7.0-L-01-28158","RGI2000-v7.0-G-01-18631",0,1,-1,1,665
"RGI2000-v7.0-L-01-28159","RGI2000-v7.0-G-01-18632",0,1,-1,1,1052
"RGI2000-v7.0-L-01-28160","RGI2000-v7.0-G-01-18633",0,0,1,1,593
"RGI2000-v7.0-L-01-28161","RGI2000-v7.0-G-01-18633",1,1,-1,2,932
"RGI2000-v7.0-L-01-28162","RGI2000-v7.0-G-01-18634",0,1,-1,1,735
"RGI2000-v7.0-L-01-28163","RGI2000-v7.0-G-01-18635",0,1,-1,1,1098
"RGI2000-v7.0-L-01-28164","RGI2000-v7.0-G-01-18636",0,0,1,1,1260
"RGI2000-v7.0-L-01-28165","RGI2000-v7.0-G-01-18636",1,1,-1,2,1887
"RGI2000-v7.0-L-01-28166","RGI2000-v7.0-G-01-18637",0,0,1,1,847
"RGI2000-v7.0-L-01-28167","RGI2000-v7.0-G-01-18637",1,1,-1,2,2052
"RGI2000-v7.0-L-01-28168","RGI2000-v7.0-G-01-18638",0,0,1,1,439
"RGI2000-v7.0-L-01-28169","RGI2000-v7.0-G-01-18638",1,1,-1,2,973
"RGI2000-v7.0-L-01-28170","RGI2000-v7.0-G-01-18639",0,1,-1,1,744
"RGI2000-v7.0-L-01-28171","RGI2000-v7.0-G-01-18640",0,0,1,1,422
"RGI2000-v7.0-L-01-28172","RGI2000-v7.0-G-01-18640",1,1,-1,2,799
"RGI2000-v7.0-L-01-28173","RGI2000-v7.0-G-01-18641",0,1,-1,1,950
"RGI2000-v7.0-L-01-28174","RGI2000-v7.0-G-01-18642",0,0,2,1,1723
"RGI2000-v7.0-L-01-28175","RGI2000-v7.0-G-01-18642",1,0,2,1,1365
"RGI2000-v7.0-L-01-28176","RGI2000-v7.0-G-01-18642",2,1,-1,2,6017
"RGI2000-v7.0-L-01-28177","RGI2000-v7.0-G-01-18643",0,1,-1,1,861
"RGI2000-v7.0-L-01-28178","RGI2000-v7.0-G-01-18644",0,0,1,1,673
"RGI2000-v7.0-L-01-28179","RGI2000-v7.0-G-01-18644",1,1,-1,2,1365
"RGI2000-v7.0-L-01-28180","RGI2000-v7.0-G-01-18645",0,0,4,1,1560
"RGI2000-v7.0-L-01-28181","RGI2000-v7.0-G-01-18645",1,0,4,1,1224
"RGI2000-v7.0-L-01-28182","RGI2000-v7.0-G-01-18645",2,0,3,1,963
"RGI2000-v7.0-L-01-28183","RGI2000-v7.0-G-01-18645",3,0,4,2,1979
"RGI2000-v7.0-L-01-28184","RGI2000-v7.0-G-01-18645",4,1,-1,3,9740
"RGI2000-v7.0-L-01-28185","RGI2000-v7.0-G-01-18646",0,0,1,1,603
"RGI2000-v7.0-L-01-28186","RGI2000-v7.0-G-01-18646",1,1,-1,2,1741
"RGI2000-v7.0-L-01-28187","RGI2000-v7.0-G-01-18647",0,1,-1,1,862
"RGI2000-v7.0-L-01-28188","RGI2000-v7.0-G-01-18648",0,1,-1,1,650
"RGI2000-v7.0-L-01-28189","RGI2000-v7.0-G-01-18649",0,1,-1,1,906
"RGI2000-v7.0-L-01-28190","RGI2000-v7.0-G-01-18650",0,1,-1,1,690
"RGI2000-v7.0-L-01-28191","RGI2000-v7.0-G-01-18651",0,1,-1,1,798
"RGI2000-v7.0-L-01-28192","RGI2000-v7.0-G-01-18652",0,0,1,1,1027
"RGI2000-v7.0-L-01-28193","RGI2000-v7.0-G-01-18652",1,1,-1,2,2383
"RGI2000-v7.0-L-01-28194","RGI2000-v7.0-G-01-18653",0,0,1,1,718
"RGI2000-v7.0-L-01-28195","RGI2000-v7.0-G-01-18653",1,1,-1,2,2816
"RGI2000-v7.0-L-01-28196","RGI2000-v7.0-G-01-18654",0,1,-1,1,661
"RGI2000-v7.0-L-01-28197","RGI2000-v7.0-G-01-18655",0,1,-1,1,897
"RGI2000-v7.0-L-01-28198","RGI2000-v7.0-G-01-18656",0,1,-1,1,1250
"RGI2000-v7.0-L-01-28199","RGI2000-v7.0-G-01-18657",0,0,3,1,1301
"RGI2000-v7.0-L-01-28200","RGI2000-v7.0-G-01-18657",1,0,3,1,1047
"RGI2000-v7.0-L-01-28201","RGI2000-v7.0-G-01-18657",2,0,3,1,704
"RGI2000-v7.0-L-01-28202","RGI2000-v7.0-G-01-18657",3,1,-1,2,3468
"RGI2000-v7.0-L-01-28203","RGI2000-v7.0-G-01-18658",0,1,-1,1,940
"RGI2000-v7.0-L-01-28204","RGI2000-v7.0-G-01-18659",0,1,-1,1,289
"RGI2000-v7.0-L-01-28205","RGI2000-v7.0-G-01-18660",0,1,-1,1,429
"RGI2000-v7.0-L-01-28206","RGI2000-v7.0-G-01-18661",0,1,-1,1,340
"RGI2000-v7.0-L-01-28207","RGI2000-v7.0-G-01-18662",0,1,-1,1,525
"RGI2000-v7.0-L-01-28208","RGI2000-v7.0-G-01-18663",0,1,-1,1,1108
"RGI2000-v7.0-L-01-28209","RGI2000-v7.0-G-01-18664",0,1,-1,1,732
"RGI2000-v7.0-L-01-28210","RGI2000-v7.0-G-01-18665",0,1,-1,1,718
"RGI2000-v7.0-L-01-28211","RGI2000-v7.0-G-01-18666",0,1,-1,1,737
"RGI2000-v7.0-L-01-28212","RGI2000-v7.0-G-01-18667",0,0,4,1,1000
"RGI2000-v7.0-L-01-28213","RGI2000-v7.0-G-01-18667",1,0,3,1,913
"RGI2000-v7.0-L-01-28214","RGI2000-v7.0-G-01-18667",2,0,4,1,908
"RGI2000-v7.0-L-01-28215","RGI2000-v7.0-G-01-18667",3,0,4,2,1891
"RGI2000-v7.0-L-01-28216","RGI2000-v7.0-G-01-18667",4,1,-1,3,2915
"RGI2000-v7.0-L-01-28217","RGI2000-v7.0-G-01-18668",0,1,-1,1,705
"RGI2000-v7.0-L-01-28218","RGI2000-v7.0-G-01-18669",0,1,-1,1,480
"RGI2000-v7.0-L-01-28219","RGI2000-v7.0-G-01-18670",0,0,1,1,914
"RGI2000-v7.0-L-01-28220","RGI2000-v7.0-G-01-18670",1,1,-1,2,1997
"RGI2000-v7.0-L-01-28221","RGI2000-v7.0-G-01-18671",0,1,-1,1,312
"RGI2000-v7.0-L-01-28222","RGI2000-v7.0-G-01-18672",0,1,-1,1,263
"RGI2000-v7.0-L-01-28223","RGI2000-v7.0-G-01-18673",0,0,2,1,897
"RGI2000-v7.0-L-01-28224","RGI2000-v7.0-G-01-18673",1,0,2,1,709
"RGI2000-v7.0-L-01-28225","RGI2000-v7.0-G-01-18673",2,1,-1,2,2895
"RGI2000-v7.0-L-01-28226","RGI2000-v7.0-G-01-18674",0,1,-1,1,900
"RGI2000-v7.0-L-01-28227","RGI2000-v7.0-G-01-18675",0,1,-1,1,414
"RGI2000-v7.0-L-01-28228","RGI2000-v7.0-G-01-18676",0,1,-1,1,967
"RGI2000-v7.0-L-01-28229","RGI2000-v7.0-G-01-18677",0,1,-1,1,554
"RGI2000-v7.0-L-01-28230","RGI2000-v7.0-G-01-18678",0,1,-1,1,1177
"RGI2000-v7.0-L-01-28231","RGI2000-v7.0-G-01-18679",0,0,1,1,704
"RGI2000-v7.0-L-01-28232","RGI2000-v7.0-G-01-18679",1,1,-1,2,1512
"RGI2000-v7.0-L-01-28233","RGI2000-v7.0-G-01-18680",0,1,-1,1,620
"RGI2000-v7.0-L-01-28234","RGI2000-v7.0-G-01-18681",0,1,-1,1,1202
"RGI2000-v7.0-L-01-28235","RGI2000-v7.0-G-01-18682",0,1,-1,1,748
"RGI2000-v7.0-L-01-28236","RGI2000-v7.0-G-01-18683",0,1,-1,1,989
"RGI2000-v7.0-L-01-28237","RGI2000-v7.0-G-01-18684",0,0,1,1,646
"RGI2000-v7.0-L-01-28238","RGI2000-v7.0-G-01-18684",1,1,-1,2,3775
"RGI2000-v7.0-L-01-28239","RGI2000-v7.0-G-01-18685",0,0,1,1,292
"RGI2000-v7.0-L-01-28240","RGI2000-v7.0-G-01-18685",1,1,-1,2,3112
"RGI2000-v7.0-L-01-28241","RGI2000-v7.0-G-01-18686",0,1,-1,1,1628
"RGI2000-v7.0-L-01-28242","RGI2000-v7.0-G-01-18687",0,0,2,1,1064
"RGI2000-v7.0-L-01-28243","RGI2000-v7.0-G-01-18687",1,0,2,1,851
"RGI2000-v7.0-L-01-28244","RGI2000-v7.0-G-01-18687",2,1,-1,2,3469
"RGI2000-v7.0-L-01-28245","RGI2000-v7.0-G-01-18688",0,1,-1,1,479
"RGI2000-v7.0-L-01-28246","RGI2000-v7.0-G-01-18689",0,1,-1,1,1336
"RGI2000-v7.0-L-01-28247","RGI2000-v7.0-G-01-18690",0,0,1,1,472
"RGI2000-v7.0-L-01-28248","RGI2000-v7.0-G-01-18690",1,1,-1,2,694
"RGI2000-v7.0-L-01-28249","RGI2000-v7.0-G-01-18691",0,1,-1,1,498
"RGI2000-v7.0-L-01-28250","RGI2000-v7.0-G-01-18692",0,1,-1,1,859
"RGI2000-v7.0-L-01-28251","RGI2000-v7.0-G-01-18693",0,1,-1,1,430
"RGI2000-v7.0-L-01-28252","RGI2000-v7.0-G-01-18694",0,0,1,1,619
"RGI2000-v7.0-L-01-28253","RGI2000-v7.0-G-01-18694",1,1,-1,2,1977
"RGI2000-v7.0-L-01-28254","RGI2000-v7.0-G-01-18695",0,1,-1,1,785
"RGI2000-v7.0-L-01-28255","RGI2000-v7.0-G-01-18696",0,1,-1,1,661
"RGI2000-v7.0-L-01-28256","RGI2000-v7.0-G-01-18697",0,0,3,1,1210
"RGI2000-v7.0-L-01-28257","RGI2000-v7.0-G-01-18697",1,0,2,1,884
"RGI2000-v7.0-L-01-28258","RGI2000-v7.0-G-01-18697",2,0,3,2,1569
"RGI2000-v7.0-L-01-28259","RGI2000-v7.0-G-01-18697",3,1,-1,3,7409
"RGI2000-v7.0-L-01-28260","RGI2000-v7.0-G-01-18698",0,0,1,1,421
"RGI2000-v7.0-L-01-28261","RGI2000-v7.0-G-01-18698",1,1,-1,2,839
"RGI2000-v7.0-L-01-28262","RGI2000-v7.0-G-01-18699",0,1,-1,1,1438
"RGI2000-v7.0-L-01-28263","RGI2000-v7.0-G-01-18700",0,1,-1,1,759
"RGI2000-v7.0-L-01-28264","RGI2000-v7.0-G-01-18701",0,0,4,1,5260
"RGI2000-v7.0-L-01-28265","RGI2000-v7.0-G-01-18701",1,0,4,1,2469
"RGI2000-v7.0-L-01-28266","RGI2000-v7.0-G-01-18701",2,0,4,1,1946
"RGI2000-v7.0-L-01-28267","RGI2000-v7.0-G-01-18701",3,0,4,1,1655
"RGI2000-v7.0-L-01-28268","RGI2000-v7.0-G-01-18701",4,1,-1,2,12659
"RGI2000-v7.0-L-01-28269","RGI2000-v7.0-G-01-18702",0,1,-1,1,831
"RGI2000-v7.0-L-01-28270","RGI2000-v7.0-G-01-18703",0,1,-1,1,1736
"RGI2000-v7.0-L-01-28271","RGI2000-v7.0-G-01-18704",0,1,-1,1,768
"RGI2000-v7.0-L-01-28272","RGI2000-v7.0-G-01-18705",0,1,-1,1,376
"RGI2000-v7.0-L-01-28273","RGI2000-v7.0-G-01-18706",0,0,1,1,1083
"RGI2000-v7.0-L-01-28274","RGI2000-v7.0-G-01-18706",1,1,-1,2,1585
"RGI2000-v7.0-L-01-28275","RGI2000-v7.0-G-01-18707",0,1,-1,1,612
"RGI2000-v7.0-L-01-28276","RGI2000-v7.0-G-01-18708",0,1,-1,1,418
"RGI2000-v7.0-L-01-28277","RGI2000-v7.0-G-01-18709",0,0,1,1,384
"RGI2000-v7.0-L-01-28278","RGI2000-v7.0-G-01-18709",1,1,-1,2,705
"RGI2000-v7.0-L-01-28279","RGI2000-v7.0-G-01-18710",0,1,-1,1,393
"RGI2000-v7.0-L-01-28280","RGI2000-v7.0-G-01-18711",0,1,-1,1,480
"RGI2000-v7.0-L-01-28281","RGI2000-v7.0-G-01-18712",0,1,-1,1,657
"RGI2000-v7.0-L-01-28282","RGI2000-v7.0-G-01-18713",0,1,-1,1,521
"RGI2000-v7.0-L-01-28283","RGI2000-v7.0-G-01-18714",0,0,1,1,527
"RGI2000-v7.0-L-01-28284","RGI2000-v7.0-G-01-18714",1,1,-1,2,702
"RGI2000-v7.0-L-01-28285","RGI2000-v7.0-G-01-18715",0,1,-1,1,612
"RGI2000-v7.0-L-01-28286","RGI2000-v7.0-G-01-18716",0,0,1,1,525
"RGI2000-v7.0-L-01-28287","RGI2000-v7.0-G-01-18716",1,1,-1,2,819
"RGI2000-v7.0-L-01-28288","RGI2000-v7.0-G-01-18717",0,1,-1,1,629
"RGI2000-v7.0-L-01-28289","RGI2000-v7.0-G-01-18718",0,1,-1,1,392
"RGI2000-v7.0-L-01-28290","RGI2000-v7.0-G-01-18719",0,0,1,1,995
"RGI2000-v7.0-L-01-28291","RGI2000-v7.0-G-01-18719",1,1,-1,2,2702
"RGI2000-v7.0-L-01-28292","RGI2000-v7.0-G-01-18720",0,1,-1,1,597
"RGI2000-v7.0-L-01-28293","RGI2000-v7.0-G-01-18721",0,1,-1,1,807
"RGI2000-v7.0-L-01-28294","RGI2000-v7.0-G-01-18722",0,1,-1,1,1082
"RGI2000-v7.0-L-01-28295","RGI2000-v7.0-G-01-18723",0,1,-1,1,658
"RGI2000-v7.0-L-01-28296","RGI2000-v7.0-G-01-18724",0,1,-1,1,391
"RGI2000-v7.0-L-01-28297","RGI2000-v7.0-G-01-18725",0,1,-1,1,651
"RGI2000-v7.0-L-01-28298","RGI2000-v7.0-G-01-18726",0,1,-1,1,649
"RGI2000-v7.0-L-01-28299","RGI2000-v7.0-G-01-18727",0,1,-1,1,1272
"RGI2000-v7.0-L-01-28300","RGI2000-v7.0-G-01-18728",0,0,1,1,495
"RGI2000-v7.0-L-01-28301","RGI2000-v7.0-G-01-18728",1,1,-1,2,901
"RGI2000-v7.0-L-01-28302","RGI2000-v7.0-G-01-18729",0,1,-1,1,1399
"RGI2000-v7.0-L-01-28303","RGI2000-v7.0-G-01-18730",0,0,1,1,604
"RGI2000-v7.0-L-01-28304","RGI2000-v7.0-G-01-18730",1,1,-1,2,1052
"RGI2000-v7.0-L-01-28305","RGI2000-v7.0-G-01-18731",0,1,-1,1,931
"RGI2000-v7.0-L-01-28306","RGI2000-v7.0-G-01-18732",0,1,-1,1,1016
"RGI2000-v7.0-L-01-28307","RGI2000-v7.0-G-01-18733",0,1,-1,1,682
"RGI2000-v7.0-L-01-28308","RGI2000-v7.0-G-01-18734",0,1,-1,1,963
"RGI2000-v7.0-L-01-28309","RGI2000-v7.0-G-01-18735",0,1,-1,1,871
"RGI2000-v7.0-L-01-28310","RGI2000-v7.0-G-01-18736",0,0,2,1,676
"RGI2000-v7.0-L-01-28311","RGI2000-v7.0-G-01-18736",1,0,2,1,683
"RGI2000-v7.0-L-01-28312","RGI2000-v7.0-G-01-18736",2,1,-1,2,3724
"RGI2000-v7.0-L-01-28313","RGI2000-v7.0-G-01-18737",0,1,-1,1,1775
"RGI2000-v7.0-L-01-28314","RGI2000-v7.0-G-01-18738",0,0,1,1,743
"RGI2000-v7.0-L-01-28315","RGI2000-v7.0-G-01-18738",1,1,-1,2,3872
"RGI2000-v7.0-L-01-28316","RGI2000-v7.0-G-01-18739",0,0,1,1,520
"RGI2000-v7.0-L-01-28317","RGI2000-v7.0-G-01-18739",1,1,-1,2,1204
"RGI2000-v7.0-L-01-28318","RGI2000-v7.0-G-01-18740",0,0,1,1,1051
"RGI2000-v7.0-L-01-28319","RGI2000-v7.0-G-01-18740",1,1,-1,2,1529
"RGI2000-v7.0-L-01-28320","RGI2000-v7.0-G-01-18741",0,0,1,1,310
"RGI2000-v7.0-L-01-28321","RGI2000-v7.0-G-01-18741",1,1,-1,2,715
"RGI2000-v7.0-L-01-28322","RGI2000-v7.0-G-01-18742",0,0,1,1,1192
"RGI2000-v7.0-L-01-28323","RGI2000-v7.0-G-01-18742",1,1,-1,2,2377
"RGI2000-v7.0-L-01-28324","RGI2000-v7.0-G-01-18743",0,1,-1,1,1398
"RGI2000-v7.0-L-01-28325","RGI2000-v7.0-G-01-18744",0,1,-1,1,280
"RGI2000-v7.0-L-01-28326","RGI2000-v7.0-G-01-18745",0,1,-1,1,890
"RGI2000-v7.0-L-01-28327","RGI2000-v7.0-G-01-18746",0,1,-1,1,1093
"RGI2000-v7.0-L-01-28328","RGI2000-v7.0-G-01-18747",0,1,-1,1,776
"RGI2000-v7.0-L-01-28329","RGI2000-v7.0-G-01-18748",0,1,-1,1,486
"RGI2000-v7.0-L-01-28330","RGI2000-v7.0-G-01-18749",0,0,1,1,809
"RGI2000-v7.0-L-01-28331","RGI2000-v7.0-G-01-18749",1,1,-1,2,1308
"RGI2000-v7.0-L-01-28332","RGI2000-v7.0-G-01-18750",0,1,-1,1,560
"RGI2000-v7.0-L-01-28333","RGI2000-v7.0-G-01-18751",0,0,1,1,492
"RGI2000-v7.0-L-01-28334","RGI2000-v7.0-G-01-18751",1,1,-1,2,2359
"RGI2000-v7.0-L-01-28335","RGI2000-v7.0-G-01-18752",0,0,1,1,331
"RGI2000-v7.0-L-01-28336","RGI2000-v7.0-G-01-18752",1,1,-1,2,813
"RGI2000-v7.0-L-01-28337","RGI2000-v7.0-G-01-18753",0,1,-1,1,639
"RGI2000-v7.0-L-01-28338","RGI2000-v7.0-G-01-18754",0,0,2,1,1434
"RGI2000-v7.0-L-01-28339","RGI2000-v7.0-G-01-18754",1,0,2,1,1252
"RGI2000-v7.0-L-01-28340","RGI2000-v7.0-G-01-18754",2,1,-1,2,3446
"RGI2000-v7.0-L-01-28341","RGI2000-v7.0-G-01-18755",0,1,-1,1,879
"RGI2000-v7.0-L-01-28342","RGI2000-v7.0-G-01-18756",0,0,1,1,1007
"RGI2000-v7.0-L-01-28343","RGI2000-v7.0-G-01-18756",1,1,-1,2,2545
"RGI2000-v7.0-L-01-28344","RGI2000-v7.0-G-01-18757",0,1,-1,1,1387
"RGI2000-v7.0-L-01-28345","RGI2000-v7.0-G-01-18758",0,0,1,1,469
"RGI2000-v7.0-L-01-28346","RGI2000-v7.0-G-01-18758",1,1,-1,2,1019
"RGI2000-v7.0-L-01-28347","RGI2000-v7.0-G-01-18759",0,1,-1,1,794
"RGI2000-v7.0-L-01-28348","RGI2000-v7.0-G-01-18760",0,1,-1,1,515
"RGI2000-v7.0-L-01-28349","RGI2000-v7.0-G-01-18761",0,0,2,1,1565
"RGI2000-v7.0-L-01-28350","RGI2000-v7.0-G-01-18761",1,0,2,1,848
"RGI2000-v7.0-L-01-28351","RGI2000-v7.0-G-01-18761",2,1,-1,2,2976
"RGI2000-v7.0-L-01-28352","RGI2000-v7.0-G-01-18762",0,1,-1,1,887
"RGI2000-v7.0-L-01-28353","RGI2000-v7.0-G-01-18763",0,1,-1,1,1161
"RGI2000-v7.0-L-01-28354","RGI2000-v7.0-G-01-18764",0,1,-1,1,2186
"RGI2000-v7.0-L-01-28355","RGI2000-v7.0-G-01-18765",0,1,-1,1,1419
"RGI2000-v7.0-L-01-28356","RGI2000-v7.0-G-01-18766",0,0,1,1,852
"RGI2000-v7.0-L-01-28357","RGI2000-v7.0-G-01-18766",1,1,-1,2,1217
"RGI2000-v7.0-L-01-28358","RGI2000-v7.0-G-01-18767",0,1,-1,1,1581
"RGI2000-v7.0-L-01-28359","RGI2000-v7.0-G-01-18768",0,1,-1,1,1571
"RGI2000-v7.0-L-01-28360","RGI2000-v7.0-G-01-18769",0,1,-1,1,392
"RGI2000-v7.0-L-01-28361","RGI2000-v7.0-G-01-18770",0,0,1,1,2220
"RGI2000-v7.0-L-01-28362","RGI2000-v7.0-G-01-18770",1,1,-1,2,4636
"RGI2000-v7.0-L-01-28363","RGI2000-v7.0-G-01-18771",0,0,3,1,957
"RGI2000-v7.0-L-01-28364","RGI2000-v7.0-G-01-18771",1,0,2,1,1024
"RGI2000-v7.0-L-01-28365","RGI2000-v7.0-G-01-18771",2,0,3,2,1602
"RGI2000-v7.0-L-01-28366","RGI2000-v7.0-G-01-18771",3,1,-1,3,2916
"RGI2000-v7.0-L-01-28367","RGI2000-v7.0-G-01-18772",0,0,1,1,657
"RGI2000-v7.0-L-01-28368","RGI2000-v7.0-G-01-18772",1,0,2,2,1505
"RGI2000-v7.0-L-01-28369","RGI2000-v7.0-G-01-18772",2,1,-1,3,2390
"RGI2000-v7.0-L-01-28370","RGI2000-v7.0-G-01-18773",0,0,1,1,684
"RGI2000-v7.0-L-01-28371","RGI2000-v7.0-G-01-18773",1,1,-1,2,1354
"RGI2000-v7.0-L-01-28372","RGI2000-v7.0-G-01-18774",0,1,-1,1,865
"RGI2000-v7.0-L-01-28373","RGI2000-v7.0-G-01-18775",0,0,5,1,4668
"RGI2000-v7.0-L-01-28374","RGI2000-v7.0-G-01-18775",1,0,5,1,2612
"RGI2000-v7.0-L-01-28375","RGI2000-v7.0-G-01-18775",2,0,4,1,2028
"RGI2000-v7.0-L-01-28376","RGI2000-v7.0-G-01-18775",3,0,4,1,1360
"RGI2000-v7.0-L-01-28377","RGI2000-v7.0-G-01-18775",4,0,5,2,5626
"RGI2000-v7.0-L-01-28378","RGI2000-v7.0-G-01-18775",5,1,-1,3,12075
"RGI2000-v7.0-L-01-28379","RGI2000-v7.0-G-01-18776",0,1,-1,1,1612
"RGI2000-v7.0-L-01-28380","RGI2000-v7.0-G-01-18777",0,1,-1,1,607
"RGI2000-v7.0-L-01-28381","RGI2000-v7.0-G-01-18778",0,1,-1,1,1189
"RGI2000-v7.0-L-01-28382","RGI2000-v7.0-G-01-18779",0,1,-1,1,731
"RGI2000-v7.0-L-01-28383","RGI2000-v7.0-G-01-18780",0,1,-1,1,635
"RGI2000-v7.0-L-01-28384","RGI2000-v7.0-G-01-18781",0,1,-1,1,765
"RGI2000-v7.0-L-01-28385","RGI2000-v7.0-G-01-18782",0,1,-1,1,683
"RGI2000-v7.0-L-01-28386","RGI2000-v7.0-G-01-18783",0,1,-1,1,639
"RGI2000-v7.0-L-01-28387","RGI2000-v7.0-G-01-18784",0,1,-1,1,1507
"RGI2000-v7.0-L-01-28388","RGI2000-v7.0-G-01-18785",0,1,-1,1,927
"RGI2000-v7.0-L-01-28389","RGI2000-v7.0-G-01-18786",0,1,-1,1,1270
"RGI2000-v7.0-L-01-28390","RGI2000-v7.0-G-01-18787",0,1,-1,1,465
"RGI2000-v7.0-L-01-28391","RGI2000-v7.0-G-01-18788",0,0,1,1,611
"RGI2000-v7.0-L-01-28392","RGI2000-v7.0-G-01-18788",1,1,-1,2,1017
"RGI2000-v7.0-L-01-28393","RGI2000-v7.0-G-01-18789",0,1,-1,1,317
"RGI2000-v7.0-L-01-28394","RGI2000-v7.0-G-01-18790",0,1,-1,1,1623
"RGI2000-v7.0-L-01-28395","RGI2000-v7.0-G-01-18791",0,1,-1,1,1160
"RGI2000-v7.0-L-01-28396","RGI2000-v7.0-G-01-18792",0,0,1,1,804
"RGI2000-v7.0-L-01-28397","RGI2000-v7.0-G-01-18792",1,1,-1,2,1796
"RGI2000-v7.0-L-01-28398","RGI2000-v7.0-G-01-18793",0,0,1,1,1015
"RGI2000-v7.0-L-01-28399","RGI2000-v7.0-G-01-18793",1,1,-1,2,1813
"RGI2000-v7.0-L-01-28400","RGI2000-v7.0-G-01-18794",0,1,-1,1,370
"RGI2000-v7.0-L-01-28401","RGI2000-v7.0-G-01-18795",0,0,1,1,740
"RGI2000-v7.0-L-01-28402","RGI2000-v7.0-G-01-18795",1,1,-1,2,1700
"RGI2000-v7.0-L-01-28403","RGI2000-v7.0-G-01-18796",0,1,-1,1,1439
"RGI2000-v7.0-L-01-28404","RGI2000-v7.0-G-01-18797",0,1,-1,1,881
"RGI2000-v7.0-L-01-28405","RGI2000-v7.0-G-01-18798",0,0,4,1,2207
"RGI2000-v7.0-L-01-28406","RGI2000-v7.0-G-01-18798",1,0,3,1,1265
"RGI2000-v7.0-L-01-28407","RGI2000-v7.0-G-01-18798",2,0,4,1,1079
"RGI2000-v7.0-L-01-28408","RGI2000-v7.0-G-01-18798",3,0,4,2,1636
"RGI2000-v7.0-L-01-28409","RGI2000-v7.0-G-01-18798",4,1,-1,3,4095
"RGI2000-v7.0-L-01-28410","RGI2000-v7.0-G-01-18799",0,1,-1,1,1034
"RGI2000-v7.0-L-01-28411","RGI2000-v7.0-G-01-18800",0,1,-1,1,1456
"RGI2000-v7.0-L-01-28412","RGI2000-v7.0-G-01-18801",0,1,-1,1,1974
"RGI2000-v7.0-L-01-28413","RGI2000-v7.0-G-01-18802",0,1,-1,1,329
"RGI2000-v7.0-L-01-28414","RGI2000-v7.0-G-01-18803",0,1,-1,1,424
"RGI2000-v7.0-L-01-28415","RGI2000-v7.0-G-01-18804",0,0,1,1,601
"RGI2000-v7.0-L-01-28416","RGI2000-v7.0-G-01-18804",1,1,-1,2,1894
"RGI2000-v7.0-L-01-28417","RGI2000-v7.0-G-01-18805",0,1,-1,1,351
"RGI2000-v7.0-L-01-28418","RGI2000-v7.0-G-01-18806",0,1,-1,1,924
"RGI2000-v7.0-L-01-28419","RGI2000-v7.0-G-01-18807",0,0,1,1,754
"RGI2000-v7.0-L-01-28420","RGI2000-v7.0-G-01-18807",1,1,-1,2,2665
"RGI2000-v7.0-L-01-28421","RGI2000-v7.0-G-01-18808",0,1,-1,1,642
"RGI2000-v7.0-L-01-28422","RGI2000-v7.0-G-01-18809",0,1,-1,1,783
"RGI2000-v7.0-L-01-28423","RGI2000-v7.0-G-01-18810",0,0,1,1,482
"RGI2000-v7.0-L-01-28424","RGI2000-v7.0-G-01-18810",1,1,-1,2,1391
"RGI2000-v7.0-L-01-28425","RGI2000-v7.0-G-01-18811",0,1,-1,1,433
"RGI2000-v7.0-L-01-28426","RGI2000-v7.0-G-01-18812",0,0,1,1,1037
